Key,English,Japanese
TUTORIAL_INVENTORY_CONTENT,"#b#cff0000ff■ At the top of the Inventory window,#nb#nc\nyou can see the items your character has equipped. At the bottom, you can see the items and Penya in your inventory. To equip an item, double-[[click|tap]] it or drag it to the appropriate slot.[[\nHotkey: I|]]",#b#cff0000ff■ インベントリの整理#nb#nc\n 装備しているアイテムを確認できます。下には所持金（ペニャ）が表示されます。アイテムを装備するときは、アイテムをダブル[[クリック|タップ]]するか、装備欄にドラッグしてください。[[\nIキーで開く|]]
TUTORIAL_TASKBAR_TEXT,Well done! Let's learn about the #bQuick Slot#nb located [[on the left|in many places]] of your screen.\n\nYou can put #bitems or skills#nb into it so you can use them quickly. [[1 - 0 can be used as hotkeyes.\nYou can also use keys F1-F9 to cycle through your Quick Slot bars.|#bKeep your finger pressed#nb on an item to drag it to the Slot of your choice.]]\n\n#cffff0000Clear Condition: Drag an item to Quick Slot,いい感じだね！次は画面[[左|各場所]]にあるクイックスロットについて説明するよ。\n\nアイテムやスキルをクイックバーにセットしておくと、すぐに使うことができるようになるんだ。[[1～0にセットできるよ。\nそれと、設定すればF1～F9キーもクイックスロットバーに使えるんだ。|アイテムを選んで#b指を置いたまま#nb 好きなスロットにドラッグするとセットが完了～！]]\n\n#cffff0000クリア条件: アイテムをクイックスロットにセットする
TUTORIAL_TASKBAR_TITLE,Quick Slot,クイックスロット
TUTORIAL_TASKBAR_CONTENT,#b#cff0000ff■ Quick Slot#nb#nc\nYou can put items or motions that you want to use quickly[[ in 1~0 slots and there are also expansion slot of F1~F9|]].,#b#cff0000ff■ クイックスロット#nb#nc\n使いたいアイテムやモーションを置くとすぐに使うことができます。[[ 1～0とF1～F9のキーが使えます。|]]
TUTORIAL_CHARACTER_TEXT,The #bCharacter#nb window displays information about your character.\n\n[[Press 'H'|Touch Character in main menu]] to view this window.\n\n#cffff0000Clear Condition: [[Hot Key 'H'|Open Character window]],#bキャラクター#nbの詳細が確認できるウィンドウだよ。\n\n[[Hキーを押すと|メインメニューのキャラクターをタップする]] と開けるよ。\n\n#cffff0000クリア条件: [[Hキーを押す|キャラクターウィンドウを開く]]
TUTORIAL_CHARACTER_TITLE,Character Window,キャラクターウィンドウ
TUTORIAL_CHARACTER_CONTENT,#b#cff0000ff■ Character Window#nb#nc\nYou can see all information of your character. You can also increase ability stat with Stat Points.[[\nShortcut key is H.|]],#b#cff0000ff■ キャクラターウィンドウ#nb#nc\n自分のキャラクターの詳細情報を見ることができます。また、ステータスの割り振りもできます。[[\nHキーで開く|]]
TUTORIAL_STAT_TEXT,You can also distribute #bStat Points#nb you have gained by leveling in #bDetail tab#nb.\n\nUse #bApply#nb button to confirm changes.\n\n#cffff0000Clear Condition: Distribute Stat Points,#b詳細タブ#nbではレベリングで獲得した#bステータスポイント#nbを分配できるよ。\n\n適用ボタンを押すと、分配されたステータスが確定するんだ。\n\n#cffff0000クリア条件: ステータスポイントを分配
TUTORIAL_CHANGEJOB_TEXT,"Hi, there. I am #b#cffa0a0ffInfo Pang#nc#nb ^^\n\nYou can transfer your job to #bMercenary#nb, #bMagician#nb, #bAcrobat#nb, or #bAssist#nb when you reach level 15.\n\nYou need to complete the #bjob transfer quest#nb by talking to the #b#cffa0a0ffJob Drillmaster#nc#nb in #bEastern Flarine#nb.",やっほ～ #b#cffa0a0ffインフォファン#nc#nb だよ～！\n\nレベル15に到達すると、#bマーシナリー#nb、#bマジシャン#nb、#bアクロバット#nb、#bアシスト#nb へ転職ができるようになるんだ。#bフラリス東広場#nb にいる、#b#cffa0a0ffなりたい職業の訓練所教官#nc#nb へ話しかけて、#b転職クエスト#nbをクリアしてね！
TUTORIAL_FLY_TEXT,"Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]",おめでと～！空が飛べるようになったよ！さっそく#b飛ぶ方法#nbを教えるね～！\n\nフラリスの#b#cffa0a0ff＜ステーション ティナ＞#nc#nbからボードかほうきを購入し、アイテムを装備するところからだね。\n\n飛行アイテムに乗ったら、[[スペースバーを押すと出発進行～！|画面右下の#bSTART#nbを押すと出発進行～！]]止まるときはもう1度、[[スペースバーを押すんだ。|タップするんだ。]]\n\n[[右クリックしたままマウスカーソルを移動させると|キャラクターをタッチして#b指をスライド#nbさせるか、#b方向パッド#nbを使うと]] 行きたい方向を変えられるよ。\n\n[[キーボードのときはW、A、S、Dを使うんだ。|デバイスがジャイロスコープに対応している場合は、#bデバイスを回転させて#nb飛行をコントロールすることも可能だよ。画面上部のボタンでデバイスモーションを切り替えてね。]]
TUTORIAL_GUILD_TEXT,"A #bGuild#nb is a bigger community than a Party and can be created by the #b#cffa0a0ff[Public Office] Helena#nc#nb when you reach level 40.\n\nEach tab's details are as follows:\nInfo tab provides general info about the guild and notice, \nMember tab manages Guild members.\n\n#cffff0000Clear Condition: [[Hot Key 'G'|Open Guild window]]",#bギルド#nbは、パーティよりも大きなコミュニティで、レベルが40になって#b#cffa0a0ff＜ヘレナ＞#nc#nbのクエストをクリアすると結成できるだ！\n\n各タブの紹介をするね。\n情報タブでは、ギルドの情報とお知らせが確認できるんだ。\nメンバータブでは、ギルドメンバーの管理や確認ができるよ。\n\n#cffff0000クリア条件: [[Ｇキーを押す|ギルドウィンドウを開く]]
TUTORIAL_MESSENGER_TEXT,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.,さあ、次は#bメッセンジャー#nbだよ！\n\n[[Eキーを押すと、|メインメニューからメッセンジャーをタップすると、]]メッセンジャーウィンドウが開くんだ。\n\nフレンドみんなの接続状況が一目でわかるし、1対1のチャットもできちゃうんだ。\n\n近くに#bフレンド#nbはいるかな？ねぇ、追加してみようよ！\n\n#cffff0000クリア条件: [[Eキー|メッセンジャーウィンドウを開く]]
TUTORIAL_MESSENGER_TITLE,Messenger,メッセンジャー
TUTORIAL_MESSENGER_CONTENT,"#b#cff0000ff■ Messenger#nb#nc\nYou can check for log in status of registered players, channel and you can use chat easily. To register player [[click on|touch]] + button on the messenger window, then enter the character name that you want to register.[[\nShortcut key is E.|]]",#b#cff0000ff■ メッセンジャー#nb#nc\n登録したプレイヤーのログイン状態やチャンネルを確認したり、チャットを簡単に利用することができます。メッセンジャーウィンドウの＋ボタンをクリックし、登録したいキャラクター名を入力すると登録できます。[[\nショートカットキー E|]]
TUTORIAL_TRADE_TEXT,"You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu.",#b1対1のトレード#nbについて学ぼう。ペニャやアイテムを交換するときに使えるんだ。\n\nプレイヤーを[[左クリック|キャラクターをタップ]]して、#bトレード#nbを [[クリック|タップ]]。
TUTORIAL_TRADE_TITLE,Trade,トレード
TUTORIAL_TRADE_CONTENT,"#b#cff0000ff■ 1:1 Trade#nb#nc\nIt is a method of trade when you give and take items or Penya with other character. [[#cffff0000Left click#nc on other|#cffff0000Touch#nc another]] character and choose Trade menu. It will ask other character if he wants to trade.\n\n#b#cff0000ff■ Private shop#nb#nc\nYou can sell your items to other players. When you [[press|touch]] Start button, menu will show and when you choose private shop, private shop window will show. You can register name of shop and the items you want to sell then [[click|touch]] OK button to start the private shop. If NPC is placed near by you, private shop will not open.",#b#cff0000ff■ 1対1の取引（トレード）#nb#nc\n取引は、他のプレイヤーとアイテムやペニャをトレードするシステムです。他のプレイヤーを[[#cffff0000左クリック#nc|#cffff0000タップ#nc]] し、取引を申し込めます。相手の承認があれば取引が開始します。\n\n#b#cff0000ff■ プライベートショップ（個人商店）#nb#nc\n他のプレイヤーにアイテムを売ることができます。[[menuボタンを押し|Startボタンをタップし]]、メニューから＜個人商店＞を選ぶとウィンドウが表示されます。商店名とアイテムを登録し、OKボタンを[[クリック|タップ]]すると、個人商店の販売が開始します。 近くにNPCがいる場合は、開くことができません。
TUTORIAL_PRIVATE_SHOP_TEXT,Got items you don't need? Start a #bprivate shop#nb and sell them to other players!\n\n[[Click the Menu button and click Private Shop in the menu|Tap the Private Shop button at the top]].\n\n#cffff0000Clearing requirement: Open the Private Shop window,捨てる前にちょっとまって！！そのアイテム、#b個人商店#nbで他のプレイヤーに売ってみない？もしかしたら高値かも\n\n[[menuから|Startボタンから]]個人商店を選択してみて。\n\n#cffff0000クリア条件: 個人商店ウィンドウを開く
TUTORIAL_CHARACTER_MENU_TEXT,"[[Left click on|Tapping on]] another player brings up a #bcontextual menu#nb.\n\nOptions include Trade, Add to messenger, Party Invite, Guild Invite, Follow, Duel, and Cheer. \n\nAttack is also available in PK channels.",他のプレイヤーを[[左クリック|タップ]]するとメニューが開くんだ。\n\nトレード、フレンド追加、パーティー招待、ギルド招待、デュエル申請、応援ができるよ。\n\nPKチャンネルなら攻撃もできちゃうから気を付けてね。
TUTORIAL_CHARACTER_MENU_TITLE,Character Menu,キャラクターメニュー
TUTORIAL_CHARACTER_MENU_CONTENT,"#b#cff0000ff■ Character Menu#nb#nc\nWhen you [[#cffff0000Left click#nc to other|#cffff0000Touch#nc another]] character, variety of menu will show. Trade, Add to messenger, Invite to party, Follow, View equipment and Aid will be in the menu, so use it when you need it.",#b#cff0000ff■ キャラクターメニュー#nb#nc\n他のプレイヤーを[[#cffff0000左クリック#nc|#cffff0000タップ#]]すると、多彩なメニューが表示されます。 トレード、フレンド追加、パーティー招待、追尾、装備を見る、応援ができます。 装備を見たい場合には、相手が許可している必要があります。
TUTORIAL_SKILL_WINDOW_TEXT,You unlocked your #bfirst skill#nb!\n\n[[Press 'K'|Touch Skills in main menu]] to open #bSkill tree#nb window.\n\n#cffff0000Clear Condition: [[Hot Key 'K'|Open Skill window]],#b初めてのスキル#nbをアンロック！\n\n[[Kキーで|メインメニューのスキルをタッチして]]#bスキルツリー#nbウィンドウを開こう\n\n#cffff0000クリア条件: [[Kキーで開く|スキルウィンドウを開く]]
TUTORIAL_SKILL_POINT_TEXT,Now [[click on|touch]] the icon of #b#cff2fbe6dClean Hit#nc#nb skill.\n\nUse #b+ button#nb to attribute skill points to the skill and #bFinish#nb button to confirm changes.\n\n#cffff0000Clear Condition: Use skill points,次は#b#cff2fbe6dクリーンヒット#nc#nbのアイコンを[[クリック|タッチ]]してどんなスキルか確認しよう。\n\n#b+ボタン#nbでスキルレベルを上げ、#b完了#nbボタンで確定してみよう。\n\n#cffff0000クリア条件: スキルポイントを使う
TUTORIAL_USE_SKILL_TEXT,You are now ready to #buse the skill#nb.\n\nDrag the #b#cff2fbe6dClean Hit#nc#nb icon to #bQuick Slot#nb.\n\n[[Click on|Touch]] a monster you want to #battack#nb and [[click on|touch]] the skill icon to trigger it.\n\n#cffff0000Clear Condition: Use a skill,よっし！#bスキルが使える#nbようになったよ！\n\n#b#cff2fbe6dクリーンヒットスキル#nc#nbのアイコンを#bクイックスロット#nbにセットしよう！\n\n攻撃するモンスターを[[クリック|タップ]] して、スキルアイコンを[[クリック|タップ]]して#b攻撃#nbしてみよう！\n\n#cffff0000クリア条件: スキルを使う
TUTORIAL_INSERT_SKILL_COMBO_TEXT,You unlocked your #bsecond skill#nb.\n\nYou can use the #b[[Action Slot|Combo Bar]]#nb to trigger a sequence of skills.\n\n[[Double click on a skill icon in Skill tree window or drag it to the Action Slot to append a skill to the Action Slot.|Touch #bAdd to Combo#nb button in the Skill window to append a skill to the combo bar.]]\n\n#cffff0000Clear Condition: Append a skill to [[Action Slot|Combo Bar]],#bスキル#nbをアンロックしたね！\n\n#b[[アクションスロット|コンボバー]]#にセットすると連続でスキルを発動できるんだ！\n\n[[スキルウィンドウでスキルアイコンをダブルクリックするか、右下のアクションスロットにドラッグするとアクションスロットにスキルがセットされるよ。|スキルウィンドウの#bコンボを追加#nbボタンをタップすると、コンボバーに追加されるよ。]]\n\n#cffff0000クリア条件: [[アクションスロット|コンボバー]]にスキルを追加する
TUTORIAL_USE_SKILL_COMBO_TEXT,[[Click on the S icon on left of Action Slot to trigger the sequence of skills. You can also use 'C' shortcut key.|Touch the #bCombo#nb button to trigger the sequence of skills.]]\n\n#cffff0000Clear Condition: Use [[Action Slot|Combo Bar]],[[アクションスロットの左にあるSアイコンをクリックすると、連続したスキルが発動するよ。ショートカットはCキーだから使い分けてみて！|#bコンボ#nbボタンをタップで一気にスキルをコンボ攻撃だっー！]]\n\n#cffff0000クリア条件: [[アクションスロット|コンボバー]]を使う
TUTORIAL_STATUS_TEXT,"Leaving the town? You are going to #bfight monsters#nb!\n\nIf you want to check the #bstatus#nb of your character [[press 'T' to view the status window|just look at the top left part of the screen]].\n\nYou will see info such as #bHP, MP, FP, and Exp#nb.[[\n\n#cffff0000Clear Condition: Hot Key 'T'|]]",街から離れるの？#bモンスターと戦う#nbってことだよね！？\n\nキャラクターの状態を、[[Tキーで開いて|画面の左上で見て]]#bステータス#nbをしっかり確認してからにしてよね。\n\n今の#bHP、MP、FP、経験値#nbが表示されているよ。回復アイテムを忘れないでね。[[\n\n#cffff0000クリア条件: Tキーで開く|]]
TUTORIAL_STATUS_TITLE,Status Window,ステータスウィンドウ
TUTORIAL_STATUS_CONTENT,"#b#cff0000ff■ Status Window#nb#nc\nYou can check HP, MP, FP, Exp of your character.[[\nShortcut key is T.|]]",#b#cff0000ff■ ステータスウィンドウ#nb#nc\n現在のHP、MP、FP、獲得経験値が確認できます。[\nショートカットキーT|]]
TUTORIAL_PARTY_MEMBER_TEXT,Is it tough to hunt alone? Then #bmake a party#nb with others.\n\nIt will be easier for you to kill boss monsters together with your party members.\n\nUse\n#cffff0000/partyinvite CharacterName\n#ncto invite a party member.\n\nYou start with a basic party and it will level the longer you continue to hunt together.,1人じゃ狩りは不安そうだね。他のプレイヤーと#bパーティ結成#nbをして挑戦したらどうかな？このボクが手伝ってやらないでもないんだからねっ!!\n\nパーティメンバーと一緒ならボス級のモンスターだってきっと楽勝だよ！\n\n使い方\n#cffff0000/partyinvite キャラクター名\n#ncすると、コマンドでパーティーメンバーを招待できるよ。\n\n最初は基本的なパーティー（ベーシックパーティー）で、一緒に狩りを続けることでパーティーレベルアップしていくよ。
TUTORIAL_PARTY_TEXT,You can check information about your Party in the party window by [[pressing 'P'|touching #bParty#nb on the left]].\n\nYou can check your party member's level and class.\n\n#cffff0000Clear Condition: [[Hot Key 'P'|Open Party window]],[[Pキーで開い|左にある#bパーティ#nbをタップし]]てすると、パーティーウィンドウでパーティーメンバーの情報を確認することができるよ。\n\nパーティメンバーのレベルやクラスを確認してみよう。\n\n#cffff0000クリア条件: [[Pで開く|パーティウィンドウを開く]]
TUTORIAL_PARTY_TITLE,Party,パーティ
TUTORIAL_PARTY_CONTENT,"#b#cff0000ff■ Party#nb#nc\nA Party is a group consisting of at least 2 players. Players in a Party can attack the same monster and pick-up each others items. Players near each other share the Exp points gained from defeated monsters. Item and Exp distribution can be adjusted by the Party Leader.\n Slaying monsters together levels the Party. Once the Party Level hits level 10, it can be changed into an Advanced Party to bestow special skills on the Party Leader.\n You can invite other players into your party by [[rightclicking|touching]] their character and choosing #iInvite to Party#ni, or by typing #cffff0000/partyinvite [character name]#nc in chat.\n \n #b#cff0000ff■ Party window#nb#nc Here you can see information about the Party Members, as well as Party Settings.[[\n Shortcut key is P.|]]",#b#cff0000ff■ パーティ#nb#nc\nパーティは、少なくとも2人からなるものです。 パーティーを組んだプレイヤーは、同じモンスターを攻撃したり、お互いのアイテムを拾ったりすることができます。モンスターを倒した際に得られる経験値を近くにいるパーティーメンバー同士で分け合うことができます。 アイテムや経験値の配分方式は、パーティーリーダーによって変更することができます。\n 共にモンスターを倒すと、パーティーのレベルが上がります。パーティーのレベルが10になると、アドバンスパーティーへ変更が可能になり、リーダーが使用できるパーティ専用スキルが付与されます。\n 他のプレイヤーを招待したい場合は、招待したいプレイヤーを [[右クリックして|タップして]] #iパーティーへ招待#niするか、チャットで#cffff0000/partyinvite キャラクター名#ncと入力して招待ができます。\n \n #b#cff0000ff■ パーティーウィンドウ#nb#nc パーティーメンバーに関する情報や、パーティーの設定が表示されます。[[\n ショートカットキーP|]]
TUTORIAL_FIGHT_TEXT,You have everything to #bfight#nb now!\n\n[[Click on|Touch]] a monster to select it. Then [[click on|touch]] it again to start attacking. Don't forget to use #bfood items#nb to recover your hit points when your HP bar is low or you will #bdie#nb.\n\n[[Click on|Touch]] the ground if you want to #bcancel an attack#nb. Good luck!,弱肉強食！#b戦う#nbことも覚えておこう！\n\nモンスターを[[クリック|タップ]] すると、モンスター名が表示されて、 もう1度 [[クリック|タップ]] すると、攻撃が開始するんだ。キャラクターのHPが少なくなったら#b回復アイテム#nbを使わないと#b死んでしまう#nbから気を付けるんだ。しんでしまうとはなさけない！\n\n#b攻撃をキャンセルしたいときは地面を#nb[[クリック|タップ]]してね。戦闘には十分お気をつけて！
CLIENT_GUIDE_INC_000031,"You gain 1 Cheer Point for every hour you play Flyff.\nTo cheer another player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu.\nCheered characters receive +5% EXP for 10 minutes.",この世界で過ごす時間が1時間経過する度に、応援ポイントをもらえるんだ。\n他のプレイヤーを選択して、モーションウィンドウ(短縮キー[O]キー)にある応援アイコンを左クリックするか、[Alt]キーを押しながら左クリックで表示されるメニューで「応援する」を選ぶと応援することができるよ。\n応援されたプレイヤーは10分間経験値が5%アップするよ。
CLIENT_TUTORIAL_TITLE_000016,Cheer,応援
CLIENT_TUTORIAL_CONTENT_000016,"#b#cff0000ff■ Cheer#nb#nc\nYou gain 1 Cheer Point for every hour you play. To cheer other player, select their character and click the Cheer icon in the Emotes window (Hotkey: O). You can also click a nearby character and select Cheer from the interaction menu. Cheered characters receive +5% EXP for 10 minutes.",#b#cff0000ff■ 応援#nb#nc\nゲーム接続時間が1時間経過するたびに、応援ポイントがもらえます。他のプレイヤーを選択して表示されるメニューの「応援」を使うか、モーションウィンドウ(ショーットカット: Oキー)の「応援」アイコンを使って応援できます。応援されたプレイヤーは10分間経験値が5%増加します。
CLIENT_GUIDE_INC_000028,"Not enough space in your inventory? Don't worry.\nYou can use your Bank by talking to the [Public Office] NPC in each town. Make sure to click Deposit from the NPC menu.\nYou can meet the NPC in Flaris by heading south, Julia is next to the mail box.\n\n#cffff0000Clear Condition: Open Bank Window",インベントリにアイテムがいっぱいになっちゃった時は、慌てないで。\n各街にいるシティホールのNPCに話しかけると銀行を利用することができるよ。シティホールNPCを左クリックしてメニューが出たら、「保管」を選んで暗証番号を設定してね。暗証番号を忘れちゃうと銀行を利用できなくなるから注意してね！\nフラリスのシティホールNPCジュリアは中央広場のメールボックスの横にいるよ。早速会いに行ってみよう！\n\n#cffff0000クリア条件: 銀行ウィンドウを開く
CLIENT_TUTORIAL_TITLE_000013,Deposit Method,銀行について
CLIENT_TUTORIAL_CONTENT_000013,#b#cff0000ff■ Bank#nb#nc\nYou can use bank by clicking on public office NPC in each village. Click on deposit menu from public office NPC.,#b#cff0000ff■ 銀行#nb#nc\n各街のシティホールのNPCに話しかけるとアイテムなどを保管できる「銀行」が利用ができます。フラリスでは、中央広場にNPC[シティホール]ジュリアがいるので、話しかけたら「保管」メニューを選択してください。
TUTORIAL_QUEST_BEGIN,You have a new quest!\n\nTalk to #b#cffa0a0ff%s#nc#nb to start the quest #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb.,新しいクエストだよ！\n\n最初は#b#cffa0a0ff%s#nc#nbに話しかけて#b%s#nbのクエストスタート！\n\nマップもチェックしながら、頭の上に表示されている矢印の方向へ全力で向かおー！
TUTORIAL_QUEST_END,Great work! You've completed the #b'%s'#nb quest!\n\nNow speak to #b#cffa0a0ff%s#nc#nb to #bcollect your rewards#nb and carry on with your adventure.\n\nConsult the map and #bfollow the arrow#nb above you to find your way.,いいね！ #b%s#nbのクエストが完了したよ～！\n\nじゃあ、#b#cffa0a0ff%s#nc#nbに話しかけて報酬をしっかりもらっておこう！\n\nマップを確認しながら#b頭上に表示されている矢印の方向へ#nb進んでみて
TUTORIAL_QUEST_KILL,This quest requires you to kill #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach them.,次に与えられたクエストは、#b#cffc32f07%dを#nc %s#nb体討伐するクエストだね！\n\nマップを確認しながら、#bキャラ頭上にある矢印の方向へ#nb進んでみよう。
TUTORIAL_QUEST_ITEM,This quest requires you to gather #b#cffc32f07%dx#nc %s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen find and #b[[click on|touch]] the items#nb to pick them from the ground.,これは#b#cffc32f07%dを#nc %s個#nb集める収集クエストのようだね。\n\n地図を確認しながら、頭上の矢印の方向へ進んでみよう。\n\nアイテムを見つけたら、アイテムを#b[[クリック|タッチ]]して拾うことができるよ。
TUTORIAL_QUEST_BOOTY,This quest requires you to collect #b#cffc32f07%dx#nc %s#nb from #b%s#nb!\n\nCheck the map and follow the #barrow on top of your head#nb to reach the area.\n\nThen #bdefeat the monsters#nb to collect the items.,これは#b#cffc32f07%dを#nc%s個#nb#b%s#nbから集めるクエストのようだね。\nマップを確認しながら、頭上にある矢印の方向へ進んでみよう！\n\n#b対象のモンスター#nbをさっそく倒してアイテム集めだ！
